time,flux,flux_err
0.0,1.0000211806112513,0.00045205704999253925
0.02000444543231829,1.0005821767124645,0.0004608085393198682
0.04000889086463658,0.9993742017333751,0.0005815734030796701
0.06001333629695488,1.0002814575401635,0.0006417424560573003
0.08001778172927317,0.9991596168105562,0.00040628754781922317
0.10002222716159145,1.000101225748897,0.00044030241941360595
0.12002667259390976,0.9993534717759378,0.0007564594370622372
0.14003111802622803,0.9993958227382086,0.0006226772888189197
0.16003556345854633,0.999173250398788,0.00046944339217267676
0.18004000889086463,1.0000569600294693,0.0006581465719139385
0.2000444543231829,0.9998341279330979,0.0007058868649098852
0.2200488997555012,0.9997868625255781,0.0005186509203554375
0.2400533451878195,0.9991866486498331,0.0006022101018544074
0.2600577906201378,0.9997938094129409,0.0005593721471291162
0.28006223605245606,1.0007546206618383,0.0004189466637529295
0.3000666814847744,0.9998467590933714,0.000622685416825795
0.32007112691709266,1.0004950487066484,0.0004189757723203937
0.34007557234941094,1.0002178149767358,0.000387680342327795
0.36008001778172927,1.0006254188778667,0.0003252562484860839
0.38008446321404754,1.0002402123000182,0.00047100460764342973
0.4000889086463658,0.9999835396362579,0.000378329896749252
0.42009335407868414,0.9997421312860815,0.00039705158547420746
0.4400977995110024,1.0002109404238955,0.0002735654869822963
0.4601022449433207,0.9989980507956137,0.000638878288462755
0.480106690375639,1.000190237442531,0.0003537238044178055
0.5001111358079573,0.9996864129894693,0.0004879651570634322
0.5201155812402756,1.0000997988033886,0.0004677726353556003
0.5401200266725938,1.0002239531462898,0.0003892523278428517
0.5601244721049121,0.9995325812982009,0.000566585689286242
0.5801289175372305,0.9996302235505828,0.00045759509555053486
0.6001333629695488,1.0002398467796574,0.000676868584441431
0.620137808401867,0.9993553164937304,0.0004248634864406509
0.6401422538341853,1.000679442223899,0.00047495997076088217
0.6601466992665036,1.0000519087518749,0.0005094106137364802
0.6801511446988219,0.9996397768263082,0.000574020442206755
0.7001555901311401,0.9996321414717613,0.0006836365965699762
0.7201600355634585,0.9996522503071774,0.0004592307083977392
0.7401644809957768,0.999514880139036,0.0006987030155427634
0.7601689264280951,1.0000761098547732,0.0006310304242679617
0.7801733718604134,0.9996659577448821,0.000473676692023204
0.8001778172927316,1.000134028921354,0.0003567666897788722
0.8201822627250499,0.9994593924314678,0.0005202466354952449
