time,flux,flux_err
0.0,0.9997777229807431,0.0006120971350673317
0.02000444543231829,1.0000003593902453,0.0003666829364487005
0.04000889086463658,0.9997129712638044,0.0004775119096293459
0.06001333629695488,0.999696766357924,0.0005284018378966786
0.08001778172927317,1.0007537850854367,0.0004335816771634506
0.10002222716159145,1.0004639045125447,0.0003372347275061991
0.12002667259390976,0.99928767797187,0.0005794188412672117
0.14003111802622803,0.9992223683404375,0.00047674890718368466
0.16003556345854633,0.999857745059323,0.0005314891892617258
0.18004000889086463,1.000167525776794,0.0006922069608250351
0.2000444543231829,0.9995215230827914,0.00027543102298316347
0.2200488997555012,1.0005246949736804,0.0006961179810686649
0.2400533451878195,1.00001224860642,0.000442213760450059
0.2600577906201378,0.9997144564907162,0.0005578880961407031
0.28006223605245606,1.000525706885991,0.0005439090079867642
0.3000666814847744,0.9995390375217751,0.0004411633411934409
0.32007112691709266,0.9999775438038017,0.0006067186964647782
0.34007557234941094,1.0002068386529042,0.0004517198424407677
0.36008001778172927,1.0004886170193077,0.00042571491842129566
0.38008446321404754,0.9995141105511047,0.000438728324498284
0.4000889086463658,0.9996256336041762,0.0005200750343655005
0.42009335407868414,0.9998108384934193,0.0004735738078192925
0.4400977995110024,0.9995488123268484,0.0005525453869879118
0.4601022449433207,1.000646747680773,0.0006005252318691838
0.480106690375639,0.9998737845541126,0.00029452326783494534
0.5001111358079573,0.9996096925823786,0.0006394146668072786
0.5201155812402756,1.0001426121359813,0.0004695383457578471
0.5401200266725938,1.0002798751136566,0.0005013347321282385
0.5601244721049121,0.9998276137346962,0.0006238608356677249
0.5801289175372305,1.000226496337247,0.0004770472665527249
0.6001333629695488,0.9996486350349479,0.00045118930175828216
0.620137808401867,0.9996742336744404,0.0006385772786256492
0.6401422538341853,0.9999023678235938,0.0005512605565296861
0.6601466992665036,1.0008368300564061,0.0003958599007099605
0.6801511446988219,1.0002347572896155,0.0005641556877213015
0.7001555901311401,1.0006604444235165,0.000496916140824343
0.7201600355634585,1.000648995321914,0.0005874493597612236
0.7401644809957768,1.000931588159281,0.0004795021838428965
0.7601689264280951,1.0005574373232409,0.0006481862061729066
0.7801733718604134,0.9996837554900805,0.0004617903404609407
0.8001778172927316,0.9999389990106362,0.00045425341357067505
0.8201822627250499,0.9995878851201531,0.0005640638854880079
0.8401867081573683,1.000242477645205,0.00044840244382260885
0.8601911535896866,1.000169692013346,0.0005939222991649844
0.8801955990220048,0.9998316812897461,0.0005407915781196441
0.9002000444543231,1.0006457189977542,0.0006442155869682694
0.9202044898866414,1.0000707028108275,0.0007505168509057256
0.9402089353189597,1.0001971176952824,0.000617162873229641
0.960213380751278,1.0005882797798469,0.0006269806802018326
0.9802178261835963,1.0001850720053556,0.000433328700034827
1.0002222716159146,1.0001690087252693,0.0005264755945815832
1.0202267170482329,0.9998613369426569,0.0003425037697283779
1.0402311624805511,1.0006688788451974,0.0005048358148530563
1.0602356079128694,1.0001528507518407,0.00027875285337753135
1.0802400533451877,1.0003904551735596,0.0004081106014330749
1.100244498777506,1.0005396937594628,0.0004502210807831012
1.1202489442098242,1.0011822408119215,0.0004663614117234665
1.1402533896421425,1.0000231198131182,0.0005105356383874105
1.160257835074461,1.0006160013910195,0.0005693809667200344
1.1802622805067793,1.0012323763458482,0.00039305239320185776
1.2002667259390976,0.9994038885366343,0.00040496476906227313
1.2202711713714158,1.0001906083876944,0.0006580911877919556
